Bratislava - Stare Mesto;39 187;24 952;63,67;24 931;24 836
Sec;317;173;54,57;173;171
Sutovce;366;197;53,82;197;196
Temes;201;103;51,24;103;103
Tuzina;1 022;527;51,56;527;527
Valaska Bela;1 754;856;48,8;856;848
Velka Causa;400;230;57,5;230;228
Zemianske Kostolany;1 460;790;54,1;790;782
Bohunice;622;342;54,98;342;340
Bolesov;1 229;670;54,51;670;668
Borcice;482;288;59,75;288;287
Cerveny Kamen;571;272;47,63;271;271
Dubnica nad Vahom;19 539;9 996;51,15;9 992;9 963
Dulov;747;443;59,3;442;434
Horna Poruba;884;476;53,84;476;476
Ilava;4 650;2 581;55,5;2 580;2 564
Kamenicany;451;266;58,98;266;265
Koseca;2 213;1 158;52,32;1 158;1 153
Kosecke Podhradie;859;498;57,97;498;496
Krivoklat;208;80;38,46;80;79
Ladce;2 088;1 062;50,86;1 061;1 050
Mikusovce;812;422;51,97;422;419
Nova Dubnica;9 433;5 204;55,16;5 200;5 159
Pruske;1 843;988;53,6;987;981
Sedmerovec;339;182;53,68;182;182
Slavnica;710;342;48,16;342;336
Tuchyna;645;382;59,22;382;380
Vrsatske Podhradie;190;102;53,68;102;101
Zliechov;472;232;49,15;232;231
Adamovske Kochanovce;657;424;64,53;424;423
Bobot;627;338;53,9;338;338
Dolna Poruba;663;282;42,53;282;276
Dolna Suca;2 449;1 241;50,67;1 238;1 228
Drietoma;1 841;939;51;939;935
Dubodiel;819;489;59,7;489;487
Horna Suca;2 714;1 393;51,32;1 393;1 376
Hornany;350;199;56,85;199;197
Horne Srnie;2 237;1 280;57,21;1 280;1 267
Hrabovka;344;202;58,72;202;199
Chocholna - Velcice;1 409;800;56,77;799;798
Ivanovce;798;463;58,02;463;459
Kostolna - Zariecie;577;359;62,21;359;358
Krivosud - Bodovka;279;174;62,36;174;174
Melcice - Lieskove;1 317;806;61,19;806;801
Mnichova Lehota;1 001;575;57,44;575;570
Motesice;645;381;59,06;381;379
Nemsova;5 140;2 967;57,72;2 967;2 955
Neporadza;677;347;51,25;347;345
Omsenie;1 563;819;52,39;819;817
Opatovce;341;197;57,77;197;197
Petrova Lehota;166;91;54,81;91;91
Selec;825;432;52,36;432;428
Skalka nad Vahom;932;548;58,79;548;542
Soblahov;1 866;1 042;55,84;1 042;1 031
Svinna;1 281;694;54,17;694;683
Stvrtok;317;207;65,29;207;206
Trencianska Tepla;3 398;1 854;54,56;1 854;1 848
Trencianska Turna;2 751;1 703;61,9;1 703;1 684
Trencianske Jastrabie;1 032;627;60,75;627;623
Trencianske Mitice;638;370;57,99;370;361
Trencianske Stankovce;2 738;1 590;58,07;1 590;1 574
Trencianske Teplice;3 769;2 223;58,98;2 220;2 212
Trencin;45 663;25 407;55,64;25 399;25 260
Velka Hradna;583;345;59,17;345;345
Velke Bierovce;550;352;64;352;349
Zamarovce;876;560;63,92;557;539
Bajc;1 017;395;38,83;395;395
Batorove Kosihy;2 754;560;20,33;560;552
Bodza;326;78;23,92;78;77
Bodzianske Luky;163;50;30,67;50;50
Brestovec;406;141;34,72;141;140
Buc;965;171;17,72;171;170
Calovec;939;267;28,43;267;267
Cicov;1 068;221;20,69;221;219
Dedina Mladeze;371;128;34,5;128;127
Dulovce;1 389;503;36,21;503;500
Holiare;392;78;19,89;78;75
Hurbanovo;6 215;2 310;37,16;2 310;2 296
Chotin;1 172;334;28,49;334;329
Imel;1 685;600;35,6;599;594
Iza;1 408;369;26,2;369;368
Kamenicna;1 616;378;23,39;378;375
Klizska Nema;391;88;22,5;88;86
Kolarovo;8 765;1 911;21,8;1 910;1 888
Komarno;28 087;8 809;31,36;8 807;8 746
Kravany nad Dunajom;612;161;26,3;161;160
Lipove;125;76;60,8;76;75
Marcelova;3 166;595;18,79;595;589
Martovce;595;124;20,84;124;123
Moca;950;174;18,31;174;173
Modrany;1 082;173;15,98;173;173
Mudronovo;93;51;54,83;51;51
Nesvady;4 114;1 122;27,27;1 122;1 114
Okolicna na Ostrove;1 207;188;15,57;188;184
Patince;446;161;36,09;161;159
Pribeta;2 385;675;28,3;675;665
Radvan nad Dunajom;587;156;26,57;156;152
Sokolce;1 007;240;23,83;240;238
Svaty Peter;2 263;715;31,59;715;710
Srobarova;421;200;47,5;200;199
Ton;642;180;28,03;180;177
Travnik;573;148;25,82;148;148
Velke Kosihy;817;247;30,23;247;245
Virt;246;81;32,92;81;80
Vrbova nad Vahom;448;105;23,43;105;104
Zemianska Olca;2 029;365;17,98;365;362
Zlatna na Ostrove;2 037;337;16,54;337;330
Bajka;253;69;27,27;69;69
Batovce;961;460;47,86;460;450
Besa;537;203;37,8;203;203
Bielovce;190;60;31,57;60;60
Bohunice;123;74;60,16;74;73
Bory;266;127;47,74;127;124
Brhlovce;262;132;50,38;132;132
Cajkov;796;482;60,55;482;481
Caka;629;266;42,28;266;265
Cata;905;235;25,96;235;232
Demandice;806;377;46,77;377;366
Devicany;348;203;58,33;203;202
Dolna Sec;410;185;45,12;185;184
Dolne Semerovce;417;93;22,3;93;93
Dolny Pial;793;351;44,26;351;350
Domadice;217;121;55,76;121;120
Drzenice;316;183;57,91;183;183
Farna;1 147;314;27,37;314;309
Hokovce;438;186;42,46;186;185
Hontianska Vrbica;496;179;36,08;179;179
Hontianske Trstany;255;171;67,05;171;169
Horna Sec;468;308;65,81;308;304
Horne Semerovce;498;195;39,15;195;195
Horne Turovce;480;192;40;192;191
Horny Pial;230;107;46,52;107;107
Hrkovce;263;104;39,54;104;103
Hronovce;1 199;434;36,19;434;433
Hronske Klacany;1 168;712;60,95;712;710
Hronske Kosihy;573;287;50,08;287;286
Ina;197;109;55,32;109;107
Ipelske Ulany;242;72;29,75;72;72
Ipelsky Sokolec;698;173;24,78;173;170
Jablonovce;189;97;51,32;97;96
Jesenske;38;25;65,78;25;25
Jur nad Hronom;809;406;50,18;406;405
Kalna nad Hronom;1 730;783;45,26;783;779
Ket;498;201;40,36;201;200
Kozarovce;1 620;907;55,98;907;901
Krskany;648;337;52;337;333
Kubanovo;229;67;29,25;67;67
Kukucinov;492;165;33,53;165;164
Kuralany;432;210;48,61;210;209
Levice;27 319;13 565;49,65;13 563;13 512
Lok;814;302;37,1;302;300
Lontov;518;109;21,04;109;108
Lula;151;63;41,72;63;63
Malas;420;138;32,85;138;138
Male Kozmalovce;332;147;44,27;147;143
Male Ludince;139;41;29,49;41;40
Mytne Ludany;772;264;34,19;264;264
Nova Dedina;1 255;709;56,49;709;707
Novy Tekov;707;380;53,74;380;380
Nyrovce;462;155;33,54;155;153
Ondrejovce;360;164;45,55;164;163
Pastovce;430;101;23,48;101;100
Pecenice;121;84;69,42;84;84
Plastovce;1 324;465;35,12;465;456
Plave Vozokany;610;208;34,09;208;208
Podluzany;653;370;56,66;370;366
Pohronsky Ruskov;1 033;351;33,97;351;348
Pukanec;1 571;774;49,26;774;769
Rybnik;1 175;704;59,91;704;697
Santovka;576;288;50;288;287
Sazdice;362;101;27,9;101;100
Sikenica;521;119;22,84;119;119
Slatina;244;66;27,04;66;65
Stary Hradok;155;69;44,51;69;69
Stary Tekov;1 230;776;63,08;776;768
Sahy;6 125;1 877;30,64;1 877;1 864
Salov;266;47;17,66;47;47
Sarovce;1 263;308;24,38;308;305
Tehla;402;160;39,8;160;158
Tekovske Luzany;2 339;777;33,21;777;769
Tekovsky Hradok;286;95;33,21;95;95
Tlmace;3 136;1 592;50,76;1 592;1 581
Tupa;474;210;44,3;210;210
Tura;188;96;51,06;96;96
Uhliska;183;70;38,25;70;70
Velke Kozmalovce;583;366;62,77;366;366
Velke Ludince;1 281;388;30,28;388;387
Velke Turovce;623;243;39;243;243
Velky Dur;1 065;495;46,47;495;492
Vyskovce nad Iplom;555;187;33,69;187;187
Vysne nad Hronom;147;69;46,93;69;69
Zalaba;128;72;56,25;72;70
Zbrojniky;446;180;40,35;180;180
Zeliezovce;5 804;2 303;39,67;2 302;2 290
Zemberovce;1 034;534;51,64;534;532
Zemliare;139;62;44,6;62;60
Aleksince;1 431;595;41,57;595;593
Bab;939;474;50,47;474;473
Babindol;567;266;46,91;266;265
Badice;317;172;54,25;172;170
Branc;1 861;926;49,75;926;922
Cabaj - Capor;3 379;1 587;46,96;1 587;1 579
Cab;643;334;51,94;334;333
Cakajovce;951;468;49,21;468;467
Cechynce;1 006;501;49,8;501;499
Celadice;837;370;44,2;370;367
Cifare;481;213;44,28;213;213
Dolne Lefantovce;539;297;55,1;297;297
Dolne Obdokovce;953;382;40,08;382;381
Golianovo;1 392;810;58,18;810;807
Horne Lefantovce;762;428;56,16;428;426
Hostova;327;165;50,45;165;165
Hrubonovo;432;222;51,38;222;222
Ivanka pri Nitre;2 295;1 186;51,67;1 186;1 176
Jarok;1 686;898;53,26;898;891
Jelenec;1 716;763;44,46;763;756
Jelsovce;840;385;45,83;385;383
Kapince;165;90;54,54;90;90
Klasov;1 027;467;45,47;467;466
Kolinany;1 288;588;45,65;588;581
Lehota;1 912;1 043;54,55;1 043;1 042
Lucnica nad Zitavou;800;435;54,37;435;429
Ludovitova;213;130;61,03;130;129
Lukacovce;964;458;47,51;458;456
Luzianky;2 440;1 139;46,68;1 138;1 132
Male Chyndice;323;156;48,29;156;155
Male Zaluzie;232;141;60,77;141;140
Maly Cetin;341;197;57,77;197;196
Maly Lapas;739;456;61,7;456;454
Melek;413;216;52,3;216;213
Mojmirovce;2 360;1 076;45,59;1 076;1 073
Nitra;66 045;35 060;53,08;35 049;34 890
Nitrianske Hrnciarovce;1 753;952;54,3;952;950
Nova Ves nad Zitavou;1 101;571;51,86;571;570
Nove Sady;1 096;624;56,93;624;623
Pana;309;144;46,6;144;144
Podhorany;913;473;51,8;473;470
Pohranice;924;494;53,46;494;491
Polny Kesov;556;250;44,96;250;250
Risnovce;1 703;883;51,84;883;881
Rumanova;688;348;50,58;348;345
Svatoplukovo;1 101;534;48,5;534;532
Stefanovicova;259;119;45,94;119;118
Stitare;737;436;59,15;436;435
Surianky;490;310;63,26;310;308
Tajna;240;142;59,16;142;140
Telince;312;112;35,89;112;112
Velka Dolina;567;303;53,43;303;302
Velke Chyndice;281;168;59,78;168;167
Velke Zaluzie;3 511;1 844;52,52;1 843;1 829
Velky Cetin;1 391;563;40,47;563;559
Velky Lapas;1 346;768;57,05;768;766
Vinodol;1 579;653;41,35;653;646
Vrable;7 277;3 618;49,71;3 618;3 597
Vycapy - Opatovce;1 808;975;53,92;975;970
Zbehy;1 821;942;51,72;942;941
Zirany;1 134;531;46,82;531;528
Zitavce;351;164;46,72;164;164
Beladice;1 321;645;48,82;645;639
Caradice;410;233;56,82;233;231
Cerveny Hradok;344;182;52,9;182;182
Cierne Klacany;951;532;55,94;532;531
Hostie;1 029;583;56,65;583;579
Hostovce;601;322;53,57;322;321
Choca;429;207;48,25;207;205
Jedlove Kostolany;777;372;47,87;370;367
Kostolany pod Tribecom;303;184;60,72;184;183
Ladice;662;283;42,74;283;281
Lovce;588;327;55,61;327;325
Machulince;907;514;56,67;514;513
Male Vozokany;266;154;57,89;154;152
Mankovce;450;254;56,44;254;254
Martin nad Zitavou;440;229;52,04;229;229
Nemcinany;563;287;50,97;287;286
Neverice;563;306;54,35;306;302
Nevidzany;494;298;60,32;298;297
Obyce;1 263;592;46,87;591;589
Skycov;812;434;53,44;434;428
Slazany;1 419;751;52,92;751;747
Slepcany;685;353;51,53;353;348
Tekovske Nemce;889;385;43,3;385;384
Tesarske Mlynany;1 384;665;48,04;665;656
Topolcianky;2 291;1 324;57,79;1 324;1 317
Velcice;701;418;59,62;418;418
Velke Vozokany;377;236;62,59;236;236
Vieska nad Zitavou;375;216;57,6;215;211
Volkovce;859;424;49,35;424;422
Zlate Moravce;10 144;5 046;49,74;5 046;5 027
Zlatno;196;88;44,89;88;87
Zikava;419;248;59,18;248;245
Zitavany;1 624;863;53,14;863;851
Andovce;1 262;553;43,81;553;551
Bajtava;312;99;31,73;99;99
Banov;3 106;1 584;50,99;1 584;1 579
Bardonovo;647;268;41,42;268;264
Bela;314;107;34,07;107;105
Besenov;1 366;442;32,35;442;437
Bina;1 199;281;23,43;281;274
Branovo;488;268;54,91;268;267
Bruty;489;149;30,47;149;148
Cechy;257;133;51,75;133;133
Cernik;844;448;53,08;448;445
Dedinka;567;269;47,44;269;268
Dolny Ohaj;1 314;681;51,82;681;679
Dubnik;1 330;458;34,43;458;454
Dvory nad Zitavou;4 146;1 343;32,39;1 343;1 336
Gbelce;1 792;501;27,95;501;495
Hul;1 035;497;48,01;497;495
Chlaba;584;106;18,15;106;106
Jasova;964;494;51,24;494;492
Jatov;619;337;54,44;337;333
Kamenica nad Hronom;1 089;276;25,34;276;274
Kamenin;1 242;275;22,14;275;274
Kamenny Most;876;250;28,53;250;248
Kmetovo;732;427;58,33;427;426
Kolta;1 102;520;47,18;520;519
Komjatice;3 447;1 532;44,44;1 532;1 524
Komoca;820;279;34,02;279;276
Lela;269;81;30,11;81;74
Lipova;1 307;641;49,04;641;640
Luba;372;104;27,95;104;104
Mala nad Hronom;335;89;26,56;89;88
Male Kosihy;294;84;28,57;84;84
Mana;1 706;777;45,54;777;772
Michal nad Zitavou;555;313;56,39;313;312
Mojzesovo;1 105;544;49,23;544;543
Muzla;1 604;414;25,81;413;409
Nana;996;304;30,52;304;303
Nova Vieska;598;205;34,28;205;204
Nove Zamky;32 168;14 521;45,14;14 518;14 452
Obid;931;237;25,45;237;235
Palarikovo;3 502;1 476;42,14;1 476;1 462
Pavlova;195;66;33,84;66;66
Podhajska;1 040;538;51,73;538;534
Pozba;393;217;55,21;217;217
Radava;660;377;57,12;373;373
Rastislavice;792;406;51,26;406;406
Ruban;752;204;27,12;204;202
Salka;874;192;21,96;192;191
Semerovo;1 083;480;44,32;480;476
Sikenicka;386;112;29,01;112;111
Strekov;1 649;396;24,01;395;393
Svodin;2 045;548;26,79;548;547
Sarkan;295;73;24,74;73;73
Sturovo;8 557;2 804;32,76;2 804;2 786
Surany;8 192;3 894;47,53;3 894;3 878
Travnica;935;451;48,23;451;449
Tvrdosovce;4 313;1 454;33,71;1 454;1 439
Ulany nad Zitavou;1 295;718;55,44;718;715
Velke Lovce;1 557;709;45,53;709;707
Velky Kyr;2 527;1 067;42,22;1 067;1 058
Vlkas;270;159;58,88;159;156
Zemne;1 767;436;24,67;436;435
Diakovce;1 948;766;39,32;766;760
Dlha nad Vahom;764;414;54,18;414;413
Hajske;1 072;534;49,81;534;533
Horna Kralova;1 565;714;45,62;714;712
Kralova nad Vahom;1 503;715;47,57;715;710
Mocenok;3 622;1 645;45,41;1 642;1 636
Neded;2 650;645;24,33;645;645
Selice;2 270;440;19,38;440;436
Sala;17 983;8 715;48,46;8 712;8 655
Tesedikovo;3 107;999;32,15;999;995
Trnovec nad Vahom;2 250;932;41,42;931;927
Vlcany;2 711;719;26,52;719;717
Ziharec;1 411;386;27,35;386;385
Ardanovce;178;78;43,82;78;77
Belince;278;148;53,23;148;143
Biskupova;191;100;52,35;100;100
Blesovce;296;151;51,01;151;151
Bojna;1 715;796;46,41;795;792
Celadince;386;212;54,92;212;210
Cermany;339;181;53,39;181;181
Dvorany nad Nitrou;644;286;44,4;286;284
Hajna Nova Ves;274;118;43,06;118;118
Horne Chlebany;300;168;56;168;167
Horne Obdokovce;1 314;603;45,89;603;599
Horne Stitare;465;228;49,03;228;224
Hrusovany;906;484;53,42;484;478
Chrabrany;668;366;54,79;366;364
Jacovce;1 532;780;50,91;780;772
Kamanova;513;247;48,14;247;246
Koniarovce;542;290;53,5;290;289
Kovarce;1 221;576;47,17;576;569
Krnca;1 121;566;50,49;565;562
Krtovce;247;152;61,53;152;152
Krusovce;1 475;763;51,72;763;761
Kuzmice;577;314;54,41;314;312
Lipovnik;275;156;56,72;156;155
Ludanice;1 509;724;47,97;723;718
Luzany;193;126;65,28;126;126
Male Ripnany;443;238;53,72;238;238
Nemcice;832;463;55,64;463;461
Nemecky;274;167;60,94;167;165
Nitrianska Blatnica;1 028;551;53,59;551;547
Nitrianska Streda;636;371;58,33;371;368
Norovce;282;144;51,06;144;142
Oponice;707;338;47,8;338;337
Oresany;273;139;50,91;139;138
Podhradie;248;140;56,45;140;139
Prasice;1 750;901;51,48;901;898
Praznovce;772;371;48,05;371;370
Preselany;1 237;584;47,21;584;575
Radosina;1 643;864;52,58;864;860
Rajcany;443;231;52,14;231;231
Solcany;2 072;1 157;55,83;1 157;1 146
Solcianky;237;113;47,67;113;113
Sulovce;447;224;50,11;224;223
Svrbice;159;90;56,6;90;89
Salgovce;423;189;44,68;189;184
Tesare;627;355;56,61;355;351
Topolcany;21 734;10 523;48,41;10 522;10 482
Tovarniky;1 272;698;54,87;698;695
Tvrdomestice;391;165;42,19;165;165
Urmince;1 186;606;51,09;606;603
Velke Dvorany;598;324;54,18;324;322
Velke Ripnany;1 718;811;47,2;811;808
Velusovce;423;239;56,5;239;238
Vozokany;284;147;51,76;147;146
Zavada;525;232;44,19;232;231
Cadca;19 568;8 746;44,69;8 744;8 688
Cierne;3 527;1 696;48,08;1 696;1 682
Dlha nad Kysucou;504;218;43,25;218;218
Dunajov;922;492;53,36;492;491
Klokocov;1 952;652;33,4;652;651
Klubina;426;241;56,57;241;241
Korna;1 655;708;42,77;708;702
Krasno nad Kysucou;5 390;2 673;49,59;2 672;2 658
Makov;1 515;808;53,33;808;806
Nova Bystrica;2 175;1 014;46,62;1 014;1 009
Olesna;1 612;722;44,78;722;718
Oscadnica;4 666;2 153;46,14;2 152;2 130
Podvysoka;1 064;527;49,53;527;526
Radostka;684;285;41,66;285;284
Rakova;4 453;2 163;48,57;2 163;2 157
Skalite;4 134;2 005;48,5;2 004;1 986
Stara Bystrica;2 207;1 108;50,2;1 108;1 100
Staskov;2 245;1 114;49,62;1 114;1 109
Svrcinovec;2 758;1 204;43,65;1 204;1 190
Turzovka;6 160;2 817;45,73;2 817;2 792
Vysoka nad Kysucou;2 169;1 056;48,68;1 056;1 050
Zakopcie;1 400;640;45,71;640;635
Zborov nad Bystricou;1 801;936;51,97;936;933
Bziny;457;273;59,73;273;269
Dlha nad Oravou;1 153;608;52,73;608;607
Dolny Kubin;14 861;8 197;55,15;8 193;8 158
Horna Lehota;434;242;55,76;242;242
Chlebnice;1 254;653;52,07;653;647
Istebne;1 173;659;56,18;658;654
Jasenova;352;225;63,92;225;224
Kralovany;350;232;66,28;232;230
Kriva;627;415;66,18;415;413
Lestiny;212;139;65,56;139;136
Malatina;639;306;47,88;306;303
Medzibrodie nad Oravou;408;243;59,55;243;241
Oravska Poruba;846;502;59,33;502;500
Oravsky Podzamok;1 113;657;59,02;655;650
Osadka;134;78;58,2;78;77
Parnica;740;420;56,75;420;414
Pokryvac;139;65;46,76;65;65
Pribis;367;195;53,13;194;193
Pucov;638;377;59,09;377;374
Sedliacka Dubova;425;246;57,88;246;243
Velicna;988;607;61,43;607;607
Vysny Kubin;586;386;65,87;386;383
Zazriva;2 177;1 122;51,53;1 122;1 114
Zaskov;1 327;711;53,57;711;708
Benadikova;414;199;48,06;199;192
Bobrovcek;161;89;55,27;89;89
Bobrovec;1 592;933;58,6;933;928
Bobrovnik;108;61;56,48;61;61
Bukovina;91;54;59,34;54;53
Demanovska Dolina;643;537;83,51;537;534
Dubrava;1 088;596;54,77;596;596
Galovany;240;142;59,16;142;140
Gotovany;373;187;50,13;187;185
Huty;152;83;54,6;83;82
Hybe;1 242;687;55,31;687;682
Izipovce;71;42;59,15;42;42
Jakubovany;335;197;58,8;197;197
Jalovec;263;166;63,11;166;165
Jamnik;377;193;51,19;193;191
Konska;190;99;52,1;99;99
Kralova Lehota;499;302;60,52;302;301
Kvacany;440;263;59,77;263;261
Lazisko;339;210;61,94;210;209
Liptovska Anna;83;42;50,6;42;42
Liptovska Kokava;803;419;52,17;419;416
Liptovska Porubka;1 018;413;40,56;413;411
Liptovska Sielnica;506;312;61,66;312;312
Liptovske Beharovce;68;42;61,76;42;41
Liptovske Klacany;301;171;56,81;171;170
Liptovske Matiasovce;254;155;61,02;155;155
Liptovsky Hradok;6 206;3 429;55,25;3 428;3 401
Liptovsky Jan;996;656;65,86;656;650
Liptovsky Mikulas;26 110;13 737;52,61;13 736;13 663
Liptovsky Ondrej;505;278;55,04;278;277
Liptovsky Peter;1 100;610;55,45;610;608
Liptovsky Trnovec;516;302;58,52;302;300
Lubela;956;531;55,54;530;520
Malatiny;185;103;55,67;103;103
Male Borove;112;42;37,5;42;40
Maluzina;198;108;54,54;108;107
Nizna Boca;144;101;70,13;101;100
Partizanska Lupca;1 077;558;51,81;558;552
Pavcina Lehota;352;247;70,17;247;247
Pavlova Ves;225;107;47,55;107;107
Podturen;871;530;60,84;530;520
Pribylina;1 154;562;48,7;562;559
Prosiek;174;117;67,24;117;114
Smrecany;570;334;58,59;334;331
Svaty Kriz;707;403;57;403;403
Trstene;197;113;57,36;113;113
Uhorska Ves;409;276;67,48;276;274
Vavrisovo;548;307;56,02;307;305
Vazec;1 939;711;36,66;711;708
Velke Borove;54;32;59,25;32;32
Veterna Poruba;314;184;58,59;184;182
Vlachy;518;291;56,17;291;288
Vychodna;1 787;745;41,68;745;740
Vysna Boca;142;105;73,94;105;104
Zavazna Poruba;1 040;659;63,36;659;654
Ziar;415;295;71,08;295;292
Bela - Dulice;1 016;574;56,49;574;569
Benice;280;167;59,64;167;166
Blatnica;804;482;59,95;482;476
Bystricka;1 246;776;62,27;776;775
Danova;453;254;56,07;254;254
Diakova;326;231;70,85;231;231
Dolny Kalnik;178;132;74,15;132;132
Drazkovce;772;515;66,7;515;510
Folkusova;124;66;53,22;66;64
Horny Kalnik;143;111;77,62;111;111
Karlova;95;62;65,26;62;61
Klastor pod Znievom;1 408;778;55,25;778;776
Kostany nad Turcom;1 053;664;63,05;664;658
Krpelany;932;535;57,4;535;528
Laskar;93;56;60,21;56;56
Leziachov;128;72;56,25;72;72
Lipovec;745;466;62,55;465;464
Martin;44 407;23 740;53,46;23 738;23 608
Necpaly;800;479;59,87;479;473
Nolcovo;212;109;51,41;109;108
Podhradie;560;334;59,64;334;334
Pribovce;879;523;59,49;523;522
Rakovo;299;180;60,2;180;180
Ratkovo;158;73;46,2;73;73
Sklabina;541;338;62,47;338;337
Sklabinsky Podzamok;155;100;64,51;100;100
Slovany;361;205;56,78;205;202
Socovce;195;117;60;117;116
Sucany;3 936;2 023;51,39;2 023;2 007
Sutovo;419;251;59,9;251;250
Trebostovo;485;284;58,55;284;282
Trnovo;225;128;56,88;128;127
Turany;3 582;1 903;53,12;1 901;1 895
Turcianska Stiavnicka;732;373;50,95;373;367
Turcianske Jaseno;336;203;60,41;203;202
Turcianske Klacany;794;504;63,47;504;501
Turciansky Dur;152;62;40,78;62;62
Turciansky Peter;375;242;64,53;242;242
Valca;1 427;807;56,55;807;805
Vricko;443;292;65,91;292;292
Vrutky;6 152;3 332;54,16;3 332;3 301
Zaborie;134;74;55,22;74;74
Zabokreky;1 033;658;63,69;658;652
Abramova;145;69;47,58;69;68
Blazovce;144;90;62,5;90;90
Bodorova;175;98;56;98;98
Borcova;131;77;58,77;77;77
Briestie;125;54;43,2;54;54
Budis;182;92;50,54;92;92
Cremosne;88;53;60,22;53;53
Dubove;597;347;58,12;347;343
